archivo,marcador,frame,X (px),Y (px)
6,punta_derecha,6,1319.58733,906.245
6,talon_derecho,6,1249.29073,900.19838
6,tobillo_derecho,6,1264.66427,872.85047
6,rodilla_derecha,6,1251.62533,734.46277
6,cadera_derecha,6,1175.37426,632.09513
6,hombro_derecho,6,1167.91466,483.49375
6,punta_derecha,7,1394.05987,900.51084
6,talon_derecho,7,1322.61395,908.84625
6,tobillo_derecho,7,1331.85745,880.40786
6,rodilla_derecha,7,1258.102,735.08616
6,cadera_derecha,7,1182.28123,632.26958
6,hombro_derecho,7,1176.44577,481.91362
6,punta_derecha,8,1429.43596,861.43398
6,talon_derecho,8,1371.77364,897.00708
6,tobillo_derecho,8,1367.97649,864.42088
6,rodilla_derecha,8,1265.5695,734.95587
6,cadera_derecha,8,1185.59898,628.71007
6,hombro_derecho,8,1186.07746,480.50346
6,punta_derecha,9,1447.38659,829.33643
6,talon_derecho,9,1393.02097,880.0249
6,tobillo_derecho,9,1386.70326,848.61003
6,rodilla_derecha,9,1276.20037,731.67091
6,cadera_derecha,9,1186.88782,624.05146
6,hombro_derecho,9,1195.98312,477.20898
13,punta_derecha,0,1093.78349,646.24902
13,talon_derecho,0,1149.09473,615.72352
13,tobillo_derecho,0,1156.24889,633.35439
13,rodilla_derecha,0,1282.63321,675.74113
13,cadera_derecha,0,1280.43217,555.24565
13,hombro_derecho,0,1264.96983,404.31082
13,punta_derecha,1,1135.72872,668.49936
13,talon_derecho,1,1177.9612,630.28998
13,tobillo_derecho,1,1190.15636,650.33503
13,rodilla_derecha,1,1326.89758,676.35582
13,cadera_derecha,1,1287.12822,555.98594
13,hombro_derecho,1,1268.30864,407.06927
13,punta_derecha,2,1206.67889,728.86657
13,talon_derecho,2,1216.04141,665.81152
13,tobillo_derecho,2,1240.53886,683.69885
13,rodilla_derecha,2,1376.49719,666.4138
13,cadera_derecha,2,1295.15362,560.10543
13,hombro_derecho,2,1276.09234,408.20748
13,punta_derecha,3,1306.52172,790.72814
13,talon_derecho,3,1270.34924,722.08197
13,tobillo_derecho,3,1301.903,727.35638
13,rodilla_derecha,3,1405.14988,658.16446
13,cadera_derecha,3,1314.68834,562.2544
13,hombro_derecho,3,1285.66509,409.2724
13,punta_derecha,4,1435.02171,819.07209
