archivo,marcador,frame,X (px),Y (px)
6,cadera_izquierda,7,991.26881,704.44744
6,cadera_derecha,7,1017.59811,695.04305
6,hombro_izquierdo,7,970.06634,616.94075
6,hombro_derecho,7,1019.10896,610.68016
6,rodilla_izquierda,7,1035.275,749.01107
6,tobillo_izquierdo,7,1071.7345,794.24477
6,talon_izquierdo,8,1080.98751,801.65121
6,cadera_izquierda,8,990.27409,701.25865
6,cadera_derecha,8,1016.12629,692.32877
6,hombro_izquierdo,8,971.4901,616.93586
6,hombro_derecho,8,1019.41887,609.83642
6,rodilla_izquierda,8,1033.49453,747.86774
6,tobillo_izquierdo,8,1071.2114,793.47957
6,talon_izquierdo,9,1079.20715,800.56639
6,cadera_izquierda,9,989.67442,696.58183
6,cadera_derecha,9,1014.68868,688.83029
6,hombro_izquierdo,9,973.09502,614.26445
6,hombro_derecho,9,1019.56936,608.86291
6,rodilla_izquierda,9,1032.70523,747.05767
6,tobillo_izquierdo,9,1070.91545,792.45443
6,talon_izquierdo,10,1077.23534,799.86048
6,cadera_izquierda,10,988.47897,693.60972
6,cadera_derecha,10,1013.54027,686.68016
6,hombro_izquierdo,10,973.16631,613.52853
6,hombro_derecho,10,1019.18266,607.05621
6,rodilla_izquierda,10,1031.70193,746.82413
6,tobillo_izquierdo,10,1069.80354,792.11261
13,talon_izquierdo,0,965.80559,776.42439
13,cadera_izquierda,0,909.71409,677.0208
13,cadera_derecha,0,946.11712,671.35179
13,hombro_izquierdo,0,869.4445,583.38967
13,hombro_derecho,0,932.03127,573.38475
13,rodilla_izquierda,0,931.70551,710.72928
13,tobillo_izquierdo,0,960.18963,765.18466
13,talon_izquierdo,1,964.67388,774.26544
13,cadera_izquierda,1,909.44738,677.21739
13,cadera_derecha,1,944.73043,669.22909
13,hombro_izquierdo,1,868.56394,584.07968
13,hombro_derecho,1,931.96198,573.46148
13,rodilla_izquierda,1,931.703,711.69899
13,tobillo_izquierdo,1,959.52587,764.5119
13,talon_izquierdo,2,962.99355,770.70929
13,cadera_izquierda,2,908.62152,677.75845
13,cadera_derecha,2,942.60607,669.11154
13,hombro_izquierdo,2,869.8292,584.07054
13,hombro_derecho,2,934.05264,575.19711
13,rodilla_izquierda,2,931.90641,712.80563
13,tobillo_izquierdo,2,958.4317,763.41486
13,talon_izquierdo,3,963.54595,771.00205
13,cadera_izquierda,3,907.67521,677.79456
13,cadera_derecha,3,941.13396,668.90046
13,hombro_izquierdo,3,870.39637,585.39901
13,hombro_derecho,3,934.02294,576.75461
13,rodilla_izquierda,3,932.02509,713.13187
13,tobillo_izquierdo,3,958.46169,763.45618
13,talon_izquierdo,4,963.63052,771.42157
13,cadera_izquierda,4,905.40218,676.64846
13,cadera_derecha,4,938.66793,667.02103
13,hombro_izquierdo,4,870.1498,586.63316
13,hombro_derecho,4,932.48194,577.17439
13,rodilla_izquierda,4,931.09056,714.26413
13,tobillo_izquierdo,4,958.56503,763.55249
13,talon_izquierdo,5,963.75172,771.57304
13,cadera_izquierda,5,903.64254,675.74068
13,cadera_derecha,5,936.19864,664.95523
13,hombro_izquierdo,5,870.21967,588.86678
13,hombro_derecho,5,931.60601,577.00959
13,rodilla_izquierda,5,929.22163,714.21739
13,tobillo_izquierdo,5,958.56623,763.97934
13,talon_izquierdo,6,963.66291,771.89336
13,cadera_izquierda,6,902.05278,673.10055
13,cadera_derecha,6,932.16768,663.59902
13,hombro_izquierdo,6,870.34018,588.63626
13,hombro_derecho,6,930.75434,576.20132
