archivo,frame,angulo_rodilla_kinovea,angulo_rodilla_mediapipe,diferencia1,angulo_pie_kinovea,angulo_pie_mediapipe,diferencia2
39,0,85.14671128257474,88.83983734950304,-3.693126067,75.98857715510609,75.12458238,0.863994776
39,1,77.66957672002543,78.61578768769954,-0.946210968,61.79696739220031,65.46479519439126,-3.667827802
39,2,80.28945175038031,74.87401628879631,5.415435462,58.25093127531935,65.74274166891564,-7.491810394
39,3,94.90618803,99.38344352,-4.477255487,57.56342363726889,34.33070064487427,23.23272299
39,4,115.83578007113006,125.55794574263267,-9.722165672,63.47586292197117,57.43533674656897,6.040526175
39,5,151.3570687555639,147.06073646056797,4.296332295,86.44391120396824,50.232803053483885,36.21110815
39,6,161.5886886998539,163.34479905339435,-1.756110354,88.14616824374835,84.60154197336868,3.54462627
40,0,80.47369002455578,87.67195104419689,-7.19826102,66.32025013137586,64.24800702,2.072243111
40,1,75.58251154784925,75.40150730362993,0.181004244,56.14777938593835,57.20654085765328,-1.058761472
40,2,82.99804968,79.42828726158805,3.569762414,56.69926240222663,58.660067829220694,-1.960805427
40,3,103.50891589293184,107.90018471349737,-4.391268821,58.774637115987076,44.40816834623322,14.36646877
40,4,139.81567662217074,135.2837928731249,4.531883749,67.13785720139168,65.66252654882395,1.475330653
40,5,149.99529810538732,152.2372198712224,-2.241921766,94.20414801668545,75.24741282623842,18.95673519
40,6,163.84277831421142,163.90397183154118,-0.061193517,91.05918504,86.75942947,4.299755566
41,1,80.63845002756472,82.32829659514474,-1.689846568,58.46759432412083,59.32500316481202,-0.857408841
41,2,85.07713503771201,81.72410462697553,3.353030411,56.83169207675934,59.31989089961451,-2.488198823
41,3,101.90914979412678,112.87462944844172,-10.96547965,57.35312023039736,46.58642079719014,10.76669943
41,4,130.68591569920045,135.07457809291364,-4.388662394,78.65245576622019,38.31269378495021,40.33976198
41,5,148.6419005561832,146.05805417869706,2.583846377,106.0343095756778,74.67248918861955,31.36182039
41,6,166.31628690785388,163.69135818214951,2.624928726,95.40097384044093,79.67465358608416,15.72632025
42,0,83.58668293009603,86.33592488265224,-2.749241953,63.460052778415324,59.80225138330098,3.657801395
42,1,81.23279493882205,77.62340898860049,3.60938595,62.195367283543945,55.13661656847361,7.058750715
42,2,89.84180832724891,82.71531014505088,7.126498182,63.02757571533311,136.5357794235406,-73.50820371
42,3,111.91499149617538,100.46456584858682,11.45042565,74.58531185962806,97.57183799,-22.98652613
42,4,144.03129890651795,146.31889134263332,-2.287592436,83.88216060102913,73.20927792241169,10.67288268
43,0,80.48178429757904,85.24504661,-4.763262313,57.85325729023816,64.45223296155369,-6.598975671
43,1,73.13099313433227,75.38191613302087,-2.250922999,69.51391363862919,49.25007679096488,20.26383685
43,2,72.90528992,68.62843382247262,4.276856093,60.77312840958517,55.944819132319694,4.828309277
43,3,84.53298081753525,105.82467302534455,-21.29169221,62.29695106,55.00074781415116,7.296203243
43,4,110.13748494246852,140.09586724688825,-29.9583823,63.824690204757665,71.31512122,-7.490431017
43,5,138.25594916736026,143.6431751,-5.38722598,77.68567254127166,71.17046509906938,6.515207442
43,6,152.3092905941719,144.54865269108095,7.760637903,87.92795620445624,74.42370099345514,13.50425521
43,7,164.14350796385003,164.5526947187753,-0.409186755,85.13794914964635,120.12035634865548,-34.9824072
43,8,170.35332184796755,168.9403164893117,1.413005359,80.77123158442603,64.89653303987966,15.87469854
45,0,82.39420281,89.50713312,-7.112930316,60.397684631415444,50.16045953649465,10.23722509
45,1,79.64778073968401,78.73867586602226,0.909104874,62.34754717317326,49.63422128174755,12.71332589
45,2,82.34103235733276,80.25283883,2.088193523,49.82631515594312,49.34012839205909,0.486186764
45,3,98.67958804233669,94.18000901641184,4.499579026,55.33367385669684,49.619531986793255,5.71414187
45,4,120.95236199895196,129.62426929551097,-8.671907297,64.88353693821598,63.86657241505491,1.016964523
45,5,143.3471076104545,152.26633273116585,-8.919225121,94.30749637,81.40908833836873,12.89840803
45,6,158.98154387178622,166.88787686703407,-7.906332995,89.51037915010548,92.38016524568656,-2.869786096
45,7,166.3392167297553,173.4369478972641,-7.097731168,88.51933555675582,85.05533610199463,3.463999455
46,0,74.53470031501598,81.03285174189988,-6.498151427,63.41702532561138,57.94280364617647,5.474221679
46,1,74.32856073224582,72.53616383690145,1.792396895,60.06846652438019,47.52483304387704,12.54363348
46,2,79.98133507723601,74.95163471377617,5.029700363,55.46284107129339,47.956982876052855,7.505858195
46,3,102.24520680366754,101.44258094222957,0.802625861,52.141491357019206,47.71012079353842,4.431370563
46,4,127.8927474580793,140.66095458808573,-12.76820713,56.37030687405535,59.39975248010242,-3.029445606
46,5,151.2986253360373,162.24742742118357,-10.94880209,76.90115359446807,84.99915959095173,-8.098005996
46,6,160.26994525500612,169.8539500192652,-9.584004764,81.76743327819014,98.08070788,-16.3132746
46,7,171.20804104584238,167.1683454044385,4.039695641,68.96743786,83.51695792788894,-14.54952007
46,8,177.45626322513712,167.98271594933172,9.473547276,69.96633325946355,78.11441860987784,-8.14808535
46,9,176.1735745912532,167.00551503850485,9.168059553,59.90046891365392,62.39621011352687,-2.4957412
47,0,85.40529248,87.83054169684185,-2.42524922,62.96683462523554,57.943415525430964,5.0234191
47,1,87.45636996775649,85.71655261305425,1.739817355,58.02705083938074,46.63766917243853,11.38938167
47,2,99.52783888794781,93.54646077022919,5.981378118,72.36813438,45.226825826265156,27.14130856
47,3,124.70720000987025,128.94948011971644,-4.24228011,79.20770743617467,55.00414972485081,24.20355771
47,4,149.31315760350606,153.54041491090592,-4.227257307,96.28191462536218,62.17898937,34.10292526
47,5,158.13019220551595,167.3730028589119,-9.242810653,73.05336420275799,97.37317607065778,-24.31981187
47,6,167.09456494707055,172.36737695839724,-5.272812011,78.52471996,82.88530020863536,-4.360580248
47,7,176.2386711937118,175.29573176055018,0.942939433,64.30142619620283,54.28986291364356,10.01156328
48,0,90.13615842318514,94.66301200293853,-4.52685358,62.376385640404095,56.750461254526975,5.625924386
48,1,81.82185308874219,83.68013099250163,-1.858277904,63.52615353752035,56.68251654066473,6.843636997
48,2,85.86277904475622,85.73452325222901,0.128255793,58.83111616812864,50.37710702321967,8.454009145
48,3,97.97201949647435,98.94285495067047,-0.970835454,59.825603622341006,44.25765825733865,15.56794537
48,4,121.47261522079916,127.05813457781706,-5.585519357,58.34481013578356,61.34993926387859,-3.005129128
48,5,143.3992538855903,150.08272621766156,-6.683472332,78.23059658080929,68.21172763037661,10.01886895
48,6,157.48120786257152,165.1832998613139,-7.702091999,88.85186587650128,115.19947341034087,-26.34760753
48,7,172.57850105473113,174.6510947683357,-2.072593714,75.07318592,89.91266874191544,-14.83948283
48,8,179.09594762111288,175.19288365258365,3.903063969,79.54903260975426,67.86622955701412,11.68280305
48,9,174.59493601519935,168.18963308037092,6.405302935,63.81145840941585,61.40898061993698,2.402477789
48,10,176.91003844221603,167.60581257112335,9.304225871,65.59805401128679,62.46880214373189,3.129251868
49,0,88.47502423463506,91.12773726407825,-2.652713029,106.82869974741303,93.35633844746638,13.4723613
49,1,84.37776247223842,91.12773726407825,-6.749974792,116.32614418961036,93.35633844746638,22.96980574
49,2,82.70854672436538,82.62541497212001,0.083131752,93.8069323,87.54285116,6.264081142
49,3,91.12871751950034,94.90203863859631,-3.773321119,96.37538577458402,80.36831642285101,16.00706935
49,4,112.96437976823222,119.38483476501483,-6.420454997,89.35249201904603,56.476390969137576,32.87610105
49,5,148.97453035251985,141.3401645551774,7.634365797,77.85533046118168,58.34312936530326,19.5122011
49,6,169.48134497356796,163.6841002224527,5.797244751,89.51555345180876,74.44148279692821,15.07407065
49,7,173.3466903378323,176.9310815658457,-3.584391228,100.6724334125648,100.76250900513433,-0.090075593
49,8,171.90616564463815,169.62379408270877,2.282371562,119.46475720880474,78.12352646695572,41.34123074
49,9,175.9062002400213,168.61139478505513,7.294805455,123.01834093968544,85.19345676826858,37.82488417
49,10,178.87849611797455,172.21354803626372,6.664948082,109.65431522718035,89.95702030086007,19.69729493
49,11,176.2574761175812,176.08366895524858,0.173807162,80.97680841843707,71.51490351000591,9.461904908
50,1,87.09176600472826,96.85771300344203,-9.765946999,108.85426027928675,97.64425442695291,11.21000585
50,2,85.23157686198459,87.15212394297667,-1.920547081,101.94212924588577,94.31083389575005,7.63129535
50,3,94.12556969931406,97.05038203739073,-2.924812338,90.41645049,82.6198031,7.796647385
50,4,113.70763794704862,118.94732705668842,-5.23968911,93.43710098417246,59.08930809080228,34.34779289
50,5,143.22798612555437,151.55543174054222,-8.327445615,83.04940680402176,64.75926155678039,18.29014525
50,6,165.92930436452085,162.58052102632442,3.348783338,84.66098403,76.61963595861779,8.041348076
50,7,176.8607569348788,178.68279684453574,-1.82203991,88.09413992087605,98.35915703208079,-10.26501711
50,8,175.63618290374538,179.26320209293647,-3.627019189,109.06327759375948,58.90130248142412,50.16197511
50,9,176.83965260346417,173.92539334802993,2.914259255,91.50354905150357,54.584456299455596,36.91909275
50,10,178.45062027044574,170.5134154240184,7.937204846,88.19312308341577,56.66461975434149,31.52850333
50,11,175.94833510184725,172.00747975359053,3.940855348,71.83404228,49.240886542892895,22.59315574
50,12,175.88809845280605,179.53846903468192,-3.650370582,53.644709855880336,48.866471878026886,4.778237978
50,13,172.60453482674126,174.14007449180798,-1.535539665,48.31184465868903,47.39854093069711,0.913303728
50,14,167.28363293668298,169.3997172512377,-2.116084315,46.411934046526326,49.461979046785885,-3.050045
50,15,158.51390928647137,158.60987588563304,-0.095966599,45.35554097498444,52.794178751331984,-7.438637776
51,0,92.89406238174405,106.32429251526818,-13.43023013,90.79435188031853,101.5871528659868,-10.79280099
51,1,89.66310603858271,103.36852711237812,-13.70542107,105.38939907831454,79.16730347916655,26.2220956
51,2,91.70032688242296,100.70042110375519,-9.000094221,106.18582446947816,83.83708604895536,22.34873842
51,3,94.74957426153425,100.36861168315991,-5.619037422,98.40928669899843,79.12436475201346,19.28492195
51,4,108.4211718949673,116.01075554665385,-7.589583652,91.48999125569286,74.49510355311774,16.9948877
51,5,134.34534894354982,141.17078302891494,-6.825434085,80.67209731406452,64.06995128197345,16.60214603
51,6,155.39048166868784,161.39140451385168,-6.000922845,68.66303157550902,63.73716784158445,4.925863734
51,7,171.8199071598686,175.27051022125167,-3.450603061,65.48531955260205,88.40585004800768,-22.9205305
51,8,179.94045269089966,178.0370035722839,1.903449119,80.07142414967335,70.83509397844223,9.236330171
51,9,179.36598000024372,175.8398700626364,3.526109938,70.67192929841246,54.25745624962222,16.41447305
51,10,174.27174127433713,175.62011474302463,-1.348373469,66.12173058540684,52.69601726965915,13.42571332
51,11,167.71317732149447,177.0431404370886,-9.329963116,57.61082644895679,48.96225789,8.648568554
51,12,165.9945504,172.9227729935144,-6.928222558,57.59545651140457,50.887807788708685,6.707648723
52,0,91.94518541152024,100.92289679554018,-8.977711384,100.19869035086238,95.47251983132092,4.72617052
52,1,93.73755013,95.93088592829177,-2.193335795,103.4313718136741,91.25414854967244,12.17722326
52,2,91.00621084877712,93.49969129058006,-2.493480442,89.74541707014387,85.25087108530288,4.494545985
52,3,106.4807147303634,112.87619193090853,-6.395477201,82.27892615289541,75.87418074233388,6.404745411
52,4,129.0505718,128.80375656689353,0.246815267,76.14684358,57.104154089173264,19.0426895
52,5,154.2101958286777,147.27662314168808,6.933572687,61.428131669549686,70.86230168683743,-9.434170017
52,6,166.7419541585922,165.65923799349275,1.082716165,92.07086588717343,90.12295216415879,1.947913723
52,7,177.54968472755044,176.99989635482493,0.549788373,91.76449314,136.7541056778888,-44.98961254
52,8,171.4808175273181,175.9049627822047,-4.424145255,93.07439003,100.87510138825135,-7.800711355
52,9,174.7086457563695,172.89520926185108,1.813436495,81.36676157918153,63.02429191937164,18.34246966
52,10,179.57108816720998,173.70634600165243,5.864742166,88.40866360001363,58.54232633897222,29.86633726
53,0,94.95560454846802,99.14220092,-4.186596375,96.11401014185377,94.89824423775707,1.215765904
53,1,102.5934751408244,101.76091045486613,0.832564686,94.81868911889624,92.67837899,2.140310128
53,2,110.63451735503928,115.22601275849114,-4.591495403,88.18713756733513,72.39827396,15.7888636
53,3,132.29030962403561,140.1301088605241,-7.839799236,97.72946237185712,62.84290793628852,34.88655444
53,4,159.10162102786592,157.15538003370975,1.946240994,84.48701109442776,76.63213373432625,7.85487736
53,5,176.8708413426205,172.99163178316934,3.879209559,66.88980795480217,137.29235930336202,-70.40255135
53,6,173.9108044760393,178.04064403970364,-4.129839564,69.81634965067607,41.881690554930444,27.9346591
53,7,175.19957291924973,169.63518379408282,5.564389125,82.70076503,73.08277307392004,9.617991959
53,8,179.22286322128983,176.69531316047758,2.527550061,71.25865955480728,70.87884811345984,0.379811441
53,9,176.0424967,172.8403157066062,3.202180949,92.86545540869679,77.77169768686132,15.09375772
54,0,96.41697835835406,108.45821688032662,-12.04123852,93.91445690502935,86.36771399219373,7.546742913
54,1,93.14648706183493,100.59058460874004,-7.444097547,96.56468429,83.82089235561746,12.74379194
54,2,92.08834798,99.03109635856259,-6.942748383,94.66473719519172,82.91108021794555,11.75365698
54,3,100.00433747841103,105.00877710048343,-5.004439622,85.92296191269283,86.90639741062111,-0.983435498
54,4,117.10099139537337,123.44581084099273,-6.344819446,76.85226580064987,59.28892651672834,17.56333928
54,5,141.77493568982652,149.49559038333814,-7.720654694,102.90922753685874,73.10097475426441,29.80825278
54,6,163.55783874393754,157.77149550651976,5.786343237,82.38654580698824,63.16325349,19.22329232
54,7,174.94892270793963,173.3233953568162,1.625527351,81.06620522403065,106.84517331294508,-25.77896809
54,8,175.40649615699536,177.5701351652026,-2.163639008,98.34058538774093,75.50792448782278,22.8326609
54,9,176.1107345099191,172.60315711715356,3.507577393,91.64720136838616,68.27990439044551,23.36729698
54,10,179.3832785322155,170.5859000001844,8.797378532,91.69357427356766,62.20295478254941,29.49061949
55,0,90.13288494780105,97.41728117635098,-7.284396229,86.22668711,88.31302612761482,-2.086339017
55,1,87.01346614763503,98.73503617,-11.72157003,88.38765639760877,78.18122741228387,10.20642899
55,2,91.69176022497474,96.31056648211717,-4.618806257,97.46720346444808,82.30489074794089,15.16231272
55,3,94.60965273501299,102.87975244798186,-8.270099713,93.21452021261621,84.78336021520879,8.431159997
55,4,114.13523561358018,118.2304182740629,-4.09518266,100.41588631520122,59.678274919115815,40.7376114
55,5,144.51782423840694,150.67243782850505,-6.15461359,91.70613276404492,69.77180006845524,21.9343327
55,6,162.03410041305108,158.73152992645333,3.302570487,99.50682143371341,58.59910682874163,40.9077146
55,7,179.78667752797244,179.0314617335467,0.755215794,80.58582935893631,92.30862924124816,-11.72279988
55,8,178.82562688979144,173.71263993564236,5.112986954,89.08230529293748,72.30364609146007,16.7786592
55,9,177.13256401385965,171.67999962544096,5.452564388,70.65456365695748,48.87943472,21.77512894
56,0,106.71957316024395,108.95498778108144,-2.235414621,91.42001820908733,86.81263615966228,4.607382049
56,1,111.23803001540718,115.12584597272023,-3.887815957,116.20833785014001,97.30384834659138,18.9044895
56,2,123.28872038972715,121.38865047686218,1.900069913,104.58441613032406,84.93276750856688,19.65164862
56,3,139.3932159094598,141.19706891362435,-1.803853004,102.25881316025475,65.61130190069204,36.64751126
56,4,159.18925533832544,160.4707436174493,-1.281488279,86.49535116328725,77.91994558098203,8.575405582
56,5,175.1480015449582,165.49291154333434,9.655090002,53.18450192,137.8682046349556,-84.68370271
56,6,176.05732243704188,175.8312998615788,0.226022575,78.18521007755851,66.9982698,11.18694028
56,7,171.71633125787727,169.16842591402082,2.547905344,112.87522945499491,107.93151850561618,4.943710949
56,8,175.79877084688474,175.7330448424603,0.065726004,101.43933213726727,92.23450391,9.204828226
57,0,97.67291624,106.06905024274319,-8.396134,75.75442851813997,89.08705112967156,-13.33262261
57,1,102.59946078133393,105.1128467880146,-2.513386007,98.13025951843973,86.31274599191093,11.81751353
57,2,100.58310331293833,103.54597342452605,-2.962870112,107.73568401167879,87.94688331289716,19.7888007
57,3,111.38747320371708,113.32948514128273,-1.942011938,83.69829977624305,96.30862330775018,-12.61032353
57,4,123.819672,129.8669524539517,-6.047280425,92.45416931424354,56.9028012,35.55136812
57,5,148.55791077248728,152.24977750669422,-3.691866734,92.46086909846565,69.26091187,23.19995723
57,6,169.21417256551285,167.02175936248935,2.192413203,75.49101700309116,108.14335002608749,-32.65233302
57,7,173.8861359865015,177.66708747886415,-3.780951492,79.78487862310949,92.74849050814508,-12.96361189
57,8,176.10903424802743,171.39558696867653,4.713447279,93.34802010004789,55.79538899937397,37.5526311
58,0,81.81082159,91.12156689985024,-9.310745309,88.60699734334952,69.03275998068757,19.57423736
58,1,78.26716935205091,85.99879471263802,-7.731625361,95.51931036436531,85.28854504331028,10.23076532
58,2,81.47809736,83.15828923332077,-1.680191871,89.97251124815628,91.08256190811107,-1.11005066
58,3,86.69047440259611,87.29834563351453,-0.607871231,81.28435953127001,73.48974469599523,7.794614835
58,4,104.1855235354284,106.79725056703641,-2.611727032,85.88422543779683,70.62692740499533,15.25729803
58,5,133.22429925325025,140.75342832534864,-7.529129072,81.80059396355469,58.59684253113361,23.20375143
58,6,157.15603042133006,156.67366551736393,0.482364904,92.61829043939488,59.222742815872586,33.39554762
58,7,172.73709893567406,173.84931015273938,-1.112211217,96.21458167199393,82.89775046616116,13.31683121
58,8,177.5665791,174.12832551407365,3.438253537,89.01566982238963,85.50944185038576,3.506227972
58,9,178.37631661696423,177.75733914508962,0.618977472,72.23877341967473,48.736602885083094,23.50217053
58,10,179.18817873560909,174.08423926212333,5.103939473,66.35727530385367,50.900006163021736,15.45726914
58,11,176.43128157190205,177.15417794633944,-0.722896374,68.72503002829328,51.96028495048776,16.76474508
58,12,174.08066458829822,173.59521291690848,0.485451671,65.39487608204838,56.67355655816099,8.721319524
58,13,172.32424747349341,174.78849110250837,-2.464243629,64.0537483,63.082362766465394,0.971385536
58,14,169.49851499134866,172.61350543045668,-3.114990439,67.04409327749657,55.266520857969915,11.77757242
58,15,165.39798876795027,170.78692805918607,-5.388939291,64.52650716,55.48909665,9.037410508
58,16,161.96071511924097,167.46520026474101,-5.504485146,56.67548430638087,56.65290425664432,0.02258005
58,17,163.36662913850392,166.01735930662858,-2.650730168,55.90294483175194,54.793926936025784,1.109017896
58,18,161.3784206335124,165.27263136112376,-3.894210728,57.746496404199185,55.798065727408066,1.948430677
58,19,159.02897483783815,164.1575287408911,-5.128553903,62.84887256714293,55.22837592300898,7.620496644
59,0,90.47811422237884,96.98362022234627,-6.505506,88.11180792123638,90.11341278376196,-2.001604863
59,1,92.77809380696402,93.57671181566405,-0.798618009,99.77399775899752,82.42023529332181,17.35376247
59,2,93.54349133363458,90.00720339050953,3.536287943,99.01097695358867,91.90584432569709,7.105132628
59,3,106.35832009637824,103.35671598010458,3.001604116,85.48001222135788,84.68161861372386,0.798393608
59,4,127.1216025736151,128.0356233759017,-0.914020802,86.40400337079546,56.83071213348963,29.57329124
59,5,153.22468962411114,153.52507676639402,-0.300387142,97.56183644780582,72.5556294,25.00620705
59,6,175.44624388437393,168.43401201276168,7.012231872,71.64449762484544,81.80840198996358,-10.16390437
59,7,173.01369026182735,179.3050928596938,-6.291402598,82.70485227264447,79.47686799640992,3.227984276
59,8,174.57666129042437,176.56622229604716,-1.989561006,79.71166050032835,53.159176493547605,26.55248401
59,9,179.03323597664107,173.01753793122265,6.015698045,84.12593952335138,57.89448175320917,26.23145777
59,10,176.8694191978838,177.4387795969561,-0.569360399,77.40683202701642,61.44815110256915,15.95868092
59,11,174.0740857940577,174.20115523791537,-0.127069444,65.82035046881205,51.639513911428786,14.18083656
59,12,171.81424532073382,174.42599036138267,-2.611745041,55.97445269904843,49.70894775071956,6.265504948
59,13,169.27441230160278,174.31591921154256,-5.04150691,42.92464475168929,51.97916417946481,-9.054519428
59,14,165.84029481091272,171.09877599843423,-5.258481188,43.907983287913886,49.19609755687489,-5.288114269
59,15,163.2430751368236,169.05743029302215,-5.814355156,45,45.55899005997247,-0.55899006
60,0,94.22818094003014,99.93674183459215,-5.708560895,80.39653998093236,93.55106996163036,-13.15452998
60,1,96.39810885,98.84636234101953,-2.448253488,100.04202836778138,92.65845245427967,7.383575914
60,2,93.60089606504572,92.23314284,1.367753224,103.45609282424795,89.80643995,13.64965288
60,3,95.91795159464526,97.58253924139348,-1.664587647,91.59827157889437,81.46679056969543,10.13148101
60,4,112.1179868329597,115.21202973943272,-3.094042906,87.44331329963511,66.5183996,20.9249137
60,5,145.95709103833008,145.86830096001395,0.088790078,89.46914543676503,65.52314932804644,23.94599611
60,6,165.33697137445384,158.2648581281093,7.072113246,83.00997729373913,67.70870941136747,15.30126788
60,7,177.62841019011123,175.46220078511155,2.166209405,71.55464421765247,74.14312082845446,-2.588476611
60,8,174.52392086065194,175.40582845216267,-0.881907592,78.11372781920993,160.86159228339272,-82.74786446
60,9,175.69204926204716,174.5182888266667,1.173760435,96.91271117306535,67.35158212846044,29.56112904
60,10,179.2305658771792,173.75678944313088,5.473776434,96.95904143394655,63.815202007500446,33.14383943
60,11,176.95127673422294,174.82580465022252,2.125472084,80.15262615,62.80109504514232,17.35153111
62,0,79.82756395546478,83.31344873261112,-3.485884777,78.23440934,62.79828668996249,15.43612265
62,1,72.91065026608507,75.68888046142486,-2.778230195,77.95349575781732,66.17918705061342,11.77430871
62,2,78.16360100215974,80.15679786427451,-1.993196862,65.86490222023912,61.412886921967676,4.452015298
62,3,89.88551008412654,97.70850296596163,-7.822992882,71.31833686163208,60.29115161,11.02718525
62,4,109.10203021885785,109.73863114775487,-0.636600929,60.333300661763644,59.124672279700576,1.208628382
62,5,137.50135777672952,136.29744361518328,1.203914162,59.06802471269091,65.90558047242361,-6.83755576
62,6,162.6432019858958,155.70515401725834,6.938047969,61.444406152130384,76.17725492354022,-14.73284877
62,7,174.87018597126402,176.5735635834679,-1.703377612,71.25515929129033,76.22496882736775,-4.969809536
63,0,78.27016592289536,89.41344556302802,-11.14327964,74.2275604,64.17657176489882,10.05098863
63,1,79.54731166078236,82.07089384404233,-2.523582183,78.67235236259435,70.51146683,8.160885537
63,2,82.58113499775956,83.43373002598295,-0.852595028,81.0425265,69.22229353,11.82023297
63,3,92.60211603,96.56141186667206,-3.959295838,69.72079108880789,59.17600595364889,10.54478514
63,4,114.63903466003228,115.75712636437133,-1.118091704,60.86634560296203,62.399860049285614,-1.533514446
63,5,135.4336323,138.03057806906816,-2.596945739,77.37128663131732,58.90976209318823,18.46152454
63,6,153.6227749459219,159.40978192280568,-5.787006977,72.17318438937976,80.64106996825677,-8.467885579
63,7,173.6193919745928,172.99152952977684,0.627862445,82.43469642079775,73.17551786,9.25917856
64,0,79.45363662860602,83.19324796333945,-3.739611335,78.76200556680867,71.39415684422558,7.367848723
64,1,75.02977470069312,75.78226853,-0.752493831,83.65327562938398,64.78171519274461,18.87156044
64,2,79.18212645652861,80.51745190033941,-1.335325444,73.37113276000628,54.28017287282798,19.09095989
64,3,98.60687622,96.99140094,1.615475282,67.47877521,58.819255146431615,8.65952006
64,4,122.26091872716428,122.16593608497449,0.094982642,69.42990596423022,63.40107489190422,6.028831072
64,5,142.14197431398637,146.2617243533154,-4.119750039,76.66774907588413,63.734140938213315,12.93360814
64,6,165.67223361510418,165.35912637432327,0.313107241,76.48545906817971,79.86469208255234,-3.379233014
65,0,72.89262744561294,83.28390756983518,-10.39128012,74.32493556244958,62.20146779793126,12.12346776
65,1,77.84179934225003,79.23155792753973,-1.389758585,63.67418629883769,60.83747169327554,2.836714606
65,2,86.82711429288959,87.08247512739433,-0.255360835,66.37827528495218,51.63921445784337,14.73906083
65,3,104.48816897144621,104.49457665781902,-0.006407686,66.42934612759589,62.050552930974085,4.378793197
65,4,125.12425117022858,129.54814154038743,-4.42389037,68.56384830353782,58.08025591482777,10.48359239
65,5,142.95513696319153,144.04041420705494,-1.085277244,62.64171131,56.40334340558348,6.238367908
65,6,156.4376543055531,160.60022029352288,-4.162565988,77.43697293,77.44351168845995,-0.006538756
65,7,169.06337874593365,165.08821422876932,3.975164517,78.59454602977453,62.93503695,15.65950908
66,0,63.44141647867263,72.11203759224625,-8.670621114,81.99099245816707,82.86510373065843,-0.874111272
66,1,66.29648162358588,67.81423733948378,-1.517755716,82.21354347736444,67.01693480349286,15.19660867
66,2,71.80616011081742,70.47216422112655,1.33399589,66.63593565100909,59.71487373369591,6.921061917
66,3,83.74784789633077,86.64051116900956,-2.892663273,66.90275437000979,55.97783441818978,10.92491995
66,4,110.41893819597354,117.80576488061993,-7.386826685,73.44943768,52.36242066047629,21.08701702
66,5,136.32911671263705,138.77741419067473,-2.448297478,71.52907284447622,72.56660445495619,-1.03753161
66,6,156.8351054218197,164.27165700315908,-7.436551581,87.11194554862351,73.86186861974284,13.25007693
68,0,55.747638105373674,68.67588114,-12.92824304,78.58075375568622,81.46735423161475,-2.886600476
68,1,55.149200791775485,65.59292472725414,-10.44372394,84.38871683299756,73.31824061401244,11.07047622
68,2,63.673216124217035,65.84142604857072,-2.168209924,85.56701765356662,61.94292868,23.62408897
68,3,78.01377920671726,76.88123134073335,1.132547866,71.56394053457188,68.16494718916141,3.398993345
68,4,94.09489700409705,94.66857417702299,-0.573677173,88.33068730250429,65.79428651301991,22.53640079
68,5,113.39217268364706,119.81307948472077,-6.420906801,69.40337166539149,62.31818416591866,7.085187499
68,6,131.3895788992848,140.94782235883116,-9.55824346,138.61226736663656,49.28232614136652,89.32994123
68,7,152.0951183391795,164.3554818388695,-12.2603635,86.11644749004904,75.96794161,10.14850588
70,1,70.51735088837779,73.67281381564233,-3.155462927,77.37477474913864,73.33690097002128,4.037873779
70,2,78.26013372925412,78.12477153824918,0.135362191,89.93126598700101,59.74225268630084,30.1890133
70,3,87.01687784,90.20304848,-3.186170639,75.78542988362979,61.68318379233528,14.10224609
70,4,105.51712037627337,106.2720193893507,-0.754899013,67.35775093884405,58.26822005018718,9.089530889
70,5,125.51522251197567,133.63960335008125,-8.124380838,74.53544729164373,67.98888197,6.546565325
70,6,143.76700992705136,152.62010482344365,-8.853094896,76.54511313,65.47925942813299,11.0658537
70,7,164.24112744920816,174.0694190157529,-9.828291567,76.51397605354383,70.8007679,5.713208149
71,0,61.15413409830133,66.45853838,-5.304404281,71.65543293381667,78.28228101,-6.626848077
71,1,53.5369147,61.614258422148865,-8.07734372,80.73371925443708,79.67731066186067,1.056408593
71,2,56.72156430355235,60.674978239882094,-3.953413936,80.74399635293402,74.76563778912845,5.978358564
71,3,60.27391195857848,65.92723018,-5.653318225,80.72906056,56.61522029766984,24.11384026
71,4,72.40122678387661,82.79371896477971,-10.39249218,75.09941872781407,48.85302909734615,26.24638963
71,5,97.63401749661745,106.86581929793941,-9.231801801,74.65331733,54.66379337,19.98952395
71,6,128.1076566254506,132.18816609265494,-4.080509467,72.36617908624304,67.20233689098325,5.163842195
71,7,150.16064155026334,164.7447792793987,-14.58413773,84.08233757218653,69.38882936028803,14.69350821
71,8,163.46660376247263,179.3589086230074,-15.89230486,117.10383847511866,74.85121861708184,42.25261986
72,0,57.29745459534407,66.22809465650542,-8.930640061,79.81483779819852,72.47592300142716,7.338914797
72,1,59.55075121172069,64.05077171242206,-4.500020501,79.52902533647134,66.96644362823562,12.56258171
72,2,66.93944312628773,66.85679272,0.082650408,70.14524188739766,61.84304054040925,8.302201347
72,3,81.91087952174313,81.85732794,0.053551582,69.48280276,62.55938866134461,6.923414098
72,4,101.4860994783903,104.28949753893163,-2.803398061,73.23771618508223,58.074712042491086,15.16300414
72,5,127.73262122257941,136.86202129957866,-9.129400077,70.95448063878172,61.32598632312608,9.628494316
72,6,154.1699048654393,154.42968514223531,-0.259780277,108.80788734993797,70.85161747991026,37.95626987
72,7,171.68387908393308,175.66405016755007,-3.980171084,84.11965772481818,67.28806146690431,16.83159626
